full_name_of_repo,commit_sha,path
rafi/vim-config,36f309262103da3bb66445ddda9e89a7d1c7252f,README.md
rafi/vim-config,3891b5e7a53bdc80f06b5d73226eb75cf763cae6,README.md
rafi/vim-config,3eeba1e1b124a1c4a712bb871f4b38ef95ed8322,README.md
rafi/vim-config,3f9caf893576161efd5df697f29d4ef9b62f216b,README.md
rafi/vim-config,4312b904047da5af15af4b7b93548fb24d1fb4c7,README.md
rafi/vim-config,462f3a2b03cb861d31ff630b717f17ee805b91bc,README.md
rafi/vim-config,48af154d1c1908e371c0a2b16043446569e74312,README.md
rafi/vim-config,4971431db187fb0f255818634b739cbb3b293416,README.md
rafi/vim-config,4d212a33d2b608d7bd6e506e93b778c09e3effb0,README.md
rafi/vim-config,4e5404c35fd814d6cd033dfa8fab4cf735237c28,README.md
rafi/vim-config,4eaac2893f1b72cbce010ab12743c686e8b2408a,README.md
rafi/vim-config,520b2d26b3f84e7833edd5a536dd7541483c2324,README.md
rafi/vim-config,551f7d88ed93d5fd71d77c873acbd245bdcf8a93,README.md
rafi/vim-config,5a02aedc1a08cfd66048c15311a306a4b8eb8491,README.md
rafi/vim-config,5b0c97c452e6a343b968f960b44a682ec3f0d6b9,README.md
rafi/vim-config,5f4bc7f57f1b6f5baf99ea26f1c39fbe57026786,README.md
rafi/vim-config,5f63a021154c72cd4119f87951268c00922045c1,README.md
rafi/vim-config,5f87e1e8999b5218181efff5fcade06a052b728e,README.md
rafi/vim-config,60a52d6c216645f283b4741063c9bc96a58cd683,README.md
rafi/vim-config,6312511333b12c313093402986207f7ad8b34190,README.md
rafi/vim-config,65706e65d24b6ae8647fa7ed8dc8cb903cf04484,README.md
rafi/vim-config,66e6faae808f52a41f80f8493ed0122a6e5145ae,README.md
rafi/vim-config,66e85d4f6edbfdeada155b234f6c1af0b6836006,README.md
rafi/vim-config,73542feba065f0a2797c4df229fa6fde81e048b4,README.md
rafi/vim-config,745a37b9f2d859ace5eeac6d997e41b4185fae1b,README.md
rafi/vim-config,76a4bf4277d70ab995e584a3465be5ede5858a8a,README.md
rafi/vim-config,7d145d1e2960991f3a2109e1718cfee0b55a9010,README.md
rafi/vim-config,7f1f42812b64385ec1ccff097f92d6346e48bbaf,README.md
rafi/vim-config,7fb3c88ee2d3aa055b5c12d734d2a18fda8e2d63,README.md
rafi/vim-config,8408fb3b94ac23ec81d70ffccf09459f31173649,README.md
rafi/vim-config,88dace4fb37d29621dd69e94fdad1387d7053339,README.md
rafi/vim-config,8c2e10274352873ada97bf322bb3049e282457bb,README.md
rafi/vim-config,906cedd5829ee967a991ed40d6bc885e7a7a69d3,README.md
rafi/vim-config,9226f6ecd0a8068cf0c56aa4a3a53dffe67f2251,README.md
rafi/vim-config,977afe43dd3207c479f56f5031a605377d9b5947,README.md
rafi/vim-config,979ab23059c8a7561631db8b841f4e4bc99f1095,README.md
rafi/vim-config,9a1abc3251807cb7a98a82e9111df9c7be6e582e,README.md
rafi/vim-config,9ac8df8accd33fb44973408da3a3e874bca45a64,README.md
rafi/vim-config,9c0e128d9d242fa337f530e72d47c619ed2662bd,README.md
rafi/vim-config,9f0fce58540862c877c391c9794203d12e22f193,README.md
rafi/vim-config,a1bcb56152a395c880f69aea3ea2dc2f44e77fd0,README.md
rafi/vim-config,a7685f8d248555ec4a71f0e755ff71201f975804,README.md
rafi/vim-config,a7ebe7d7476aef9b773b1de3feedb6c2cef23302,README.md
rafi/vim-config,a8ad2959fc982a46849177e09313f21bcd16dfe8,README.md
rafi/vim-config,a9050572dd4f3a36dc800651077928e4d0971cb4,README.md
rafi/vim-config,aa74fdee2270376dfcce338649e74993c3f714d5,README.md
rafi/vim-config,b8b74085a55ef57b964c22615d7b30841adcc4d9,README.md
rafi/vim-config,bc6cf4379e519eb4d8ff407cd08ce7b3ac10c4c3,README.md
rafi/vim-config,be015b04f9d464b9acfaa1fdf92c2e622b1d720d,README.md
rafi/vim-config,c2445e0690811bf0c255f1cd51200bcd232747d7,README.md
rafi/vim-config,c443b12a105787dedc5d5df53cf35ce2910c8c8c,README.md
rafi/vim-config,c602c9b483a4f5fd20edf0c45567064e80e95b11,README.md
rafi/vim-config,c6c297f5f67b14b702d84703bfbaa5370fb2eae0,README.md
rafi/vim-config,c7e899f13464308fddb1661d7d068659e606a030,README.md
rafi/vim-config,c822625a3d314c6007152751d2eb25846e5958f6,README.md
rafi/vim-config,ca174515da066a7b29bc6b5ed0d1ed251a4b5134,README.md
rafi/vim-config,cc66557abe6f2fff2804d9fefa3b0a6067be452e,README.md
rafi/vim-config,cc8c1c36c8ff86243a989f63905a4ac91afb4fb1,README.md
rafi/vim-config,d0e3d7bd100dfae2eaf54ebc7df2794292960cc1,README.md
rafi/vim-config,d28045f4526d27c9cfe5f07a860fdc708be063fc,README.md
rafi/vim-config,d621c167b424d848460d397be61ceac686c70e58,README.md
rafi/vim-config,d7dbb4e8a2967f945c6acc28fa3d00ee921147f6,README.md
rafi/vim-config,d9a06da7d7ade38b587d4301e4fd4afaf2a4e7c1,README.md
rafi/vim-config,daec7d95cd4b5b6d9cfc868d80da5e66bb10f19c,README.md
rafi/vim-config,dc52397c918a448e531de173b2ee2a3d60308083,README.md
rafi/vim-config,dc5c50512733c3616059049a6a70d82a39edf08f,README.md
rafi/vim-config,e20b51b70958ccd4b3b892f1e797f74ff9ba4d55,README.md
rafi/vim-config,e7166b74b692b2a3cb86df8b95b80fb7ec9a5350,README.md
rafi/vim-config,eb0135716b2e8866f7d41327f77a78be4e411c4a,README.md
rafi/vim-config,f30518dc3641e193f3c80e775653cbbe8533539e,README.md
rafi/vim-config,f329b91074ec4b087c01c7cddae4d6348a18fd0b,README.md
rafi/vim-config,f3902702fe8cbc9efb3ce26d5847f45cb00f63f8,README.md
rafi/vim-config,f437c53b1db77190221b832aab93a2ba230b80e3,README.md
rafi/vim-config,fa942d5f993a2f0c0742b486c87dab8b87a1f439,README.md
rafi/vim-config,fe61c2745cacc56aa3e424b4d649f69717b6f6a1,README.md
serde-rs/serde,0024f74f34fbbdc44a7b22457faebe36c5cbe7f8,README.md
serde-rs/serde,05098105a8d799e3c4651608ab7fe7992c811122,README.md
serde-rs/serde,13a33b3c338c0dbce2b93f6fe654f68fa6389d02,README.md
serde-rs/serde,16af2d9ce77cf45d6fc1ddeb352a676d9bceee8d,README.md
serde-rs/serde,1b14cadf20fb85d5689fe8046a5356e2f7979055,README.md
serde-rs/serde,263a1dbdd716c2b96a523bce9ad45b1eadc81129,README.md
serde-rs/serde,27c8b2d66a7d6e92f48abea257dc6d451ea533f9,README.md
serde-rs/serde,3eec111e8f8c1a17db55d55f3aeb52a6a9be53de,README.md
serde-rs/serde,4dcf7917067d53d7b9b6a3846bfca90e8eec9fec,README.md
serde-rs/serde,4f59cd217a13311916cbcdee99cea7e34a509d75,README.md
serde-rs/serde,55615e8f8e05976826cf6b14b097c73394dd01f4,CONTRIBUTING.md
serde-rs/serde,5a44519a9ac88854883f877b8186a9f6dcbf913a,README.md
serde-rs/serde,830528d5b109fc1e8a0c4cbe720d88e881b12088,README.md
serde-rs/serde,991e344804059226cb89dd8d295085f653339a31,README.md
serde-rs/serde,a57a324d7254c282f6032f9a65044bb5da34c4e1,README.md
serde-rs/serde,c91737fef1e107c7041c568cfe8e4d4eb65ca6ff,README.md
serde-rs/serde,d656b4dd6ae448f34c2ad1f6b7bc39ed594bcac2,README.md
serde-rs/serde,d81f0ef6527f9d7fea41e4d8b82680719da7f1e7,README.md
serde-rs/serde,fa0312ac453372ed5dd67c2e38709bbb0d776b05,README.md
sobolevn/git-secret,3b845650fd65e61269df08ed005dcf61e7d80700,README.md
sobolevn/git-secret,49525b8a2b830d1918d5fd40f64d9b18a0fe93aa,README.md
williballenthin/python-idb,97135b0cbe7c6477d016407a8bfe9764c732268c,readme.md
williballenthin/python-idb,ae702b25cdec5edce3210eef15e2fb46c0d3b5e2,readme.md
xwp/pwa-wp,065232fe5206d3463166eb5e5e216d072e110f63,README.md
xwp/pwa-wp,069630ecd23272a39c06ae0f0b61c8d205fd02e0,README.md
xwp/pwa-wp,53a2d2d387aae93b78ae3c438af9be5356f998a1,README.md
xwp/pwa-wp,5ed4882b08ea535723c4d569b013c804898fd7ba,README.md
xwp/pwa-wp,5fd0c2631eb5e7a34b90ce572bd6da7bee1df272,README.md
xwp/pwa-wp,622ae739f232704e979efea0bc616bf52e277ecd,README.md
xwp/pwa-wp,76b4c72428ec2ab8c3f1f24c9c9252e7915ca2ba,README.md
xwp/pwa-wp,7cad4afef477de784df4b39441fb4ba181ae2053,README.md
xwp/pwa-wp,87ebccc372c2540ce916197d9234e31e32235d1a,README.md
xwp/pwa-wp,cbad4a4e49e866cd7b410794332e3e2191b4c6b8,README.md
xwp/pwa-wp,f4e80a3c87b34a238aea80be5fc063bc4e6e249c,README.md
yonadev/yona-server,ea4b8571be25fff792ec35ba3f77f9fd8212051a,README.md
